Name,Algorithm,Reduced,Iterations,Time,Cost
155769_2,simple greedy,True,3,6.852673053741455,25.358595960000002
169067_1,simple greedy,True,5,11.002266883850098,36.991777385381134
24171_3,simple greedy,True,10,22.109961986541748,66.98990327200067
44737_3,simple greedy,True,5,10.630571126937866,51.477474589999986
49483_3,simple greedy,True,6,13.128899335861206,75.30147346999998
138206_2,simple greedy,True,8,18.54293465614319,57.967045083115515
32205_1,simple greedy,True,2,4.569778919219971,10.01
9148_1,simple greedy,True,20,43.89299654960632,420.80915112944064
148215_1,simple greedy,True,4,9.467149257659912,25.24383226951838
91134_1,simple greedy,True,14,31.592528104782104,131.6554689169935
155235_3,simple greedy,True,12,28.613547325134277,122.54403192005005
155314_1,simple greedy,True,3,7.190011978149414,21.044983059999993
77128_1,simple greedy,True,8,17.39952278137207,143.36020255999998
104373_2,simple greedy,True,4,9.906515836715698,30.191775846346186
120201_2,simple greedy,True,16,36.529412269592285,159.24573941963445
117942_3,simple greedy,True,5,11.703717708587646,83.66649179999999
126766_3,simple greedy,True,11,25.375210762023926,97.69377088715592
137079_1,simple greedy,True,23,50.256755113601685,376.8429283900002
163915_3,simple greedy,True,13,30.752867460250854,116.42839156174344
63141_2,simple greedy,True,21,45.336827516555786,290.7696797215493
145085_2,simple greedy,True,10,23.169047594070435,106.92895168956842
108117_3,simple greedy,True,2,4.901849746704102,13.2
173960_3,simple greedy,True,8,17.749571084976196,66.5075156694047
85080_3,simple greedy,True,1,2.279905080795288,0.0
93631_2,simple greedy,True,11,26.584929943084717,73.8085524037058
74924_2,simple greedy,True,14,33.08977293968201,204.79559096400942
113903_1,simple greedy,True,21,46.31654930114746,264.2268492429729
83940_3,simple greedy,True,2,4.4910314083099365,10.01
141981_1,simple greedy,True,19,42.28315734863281,212.30164122292283
105234_1,simple greedy,True,10,23.271772384643555,97.0849046601001
114569_3,simple greedy,True,9,19.692498207092285,76.6051446669151
58031_3,simple greedy,True,4,9.187430381774902,30.009999999999998
24822_3,simple greedy,True,8,17.112249612808228,60.78520226730272
91697_2,simple greedy,True,3,6.515586614608765,35.15578887999998
123944_2,simple greedy,True,3,6.835794687271118,15.243832269518377
151684_1,simple greedy,True,3,6.796825647354126,20.721338840595926
66369_1,simple greedy,True,22,47.29358792304993,307.43568730954865
116808_3,simple greedy,True,4,8.96307110786438,34.37170877260128
138121_3,simple greedy,True,16,35.07034087181091,177.38150991204975
17231_2,simple greedy,True,11,24.611448049545288,103.75524704860514
49935_3,simple greedy,True,10,22.736801147460938,153.91379962338374
63004_3,simple greedy,True,11,25.595623254776,197.97381295325357
82879_3,simple greedy,True,8,19.168736457824707,82.14381085904591
54434_3,simple greedy,True,1,2.214078903198242,12.627894439999992
122762_1,simple greedy,True,14,34.70587229728699,218.45037407336878
166477_3,simple greedy,True,6,14.677751779556274,39.8
37580_1,simple greedy,True,7,15.697546243667603,48.54973243725258
91000_3,simple greedy,True,10,23.102773427963257,149.5854674365082
74047_1,simple greedy,True,7,15.463659524917603,58.83152751196234
8611_2,simple greedy,True,1,2.321012496948242,0.0
169482_2,simple greedy,True,4,8.86828351020813,32.22719192000001
60880_3,simple greedy,True,12,27.42267870903015,114.34964031172252
128679_2,simple greedy,True,9,21.77220058441162,86.80322659614339
12407_1,simple greedy,True,24,51.37938380241394,284.75542136679803
53124_3,simple greedy,True,13,29.576973915100098,238.77834939175358
2474_3,simple greedy,True,12,26.173274993896484,215.63388223435035
115522_3,simple greedy,True,5,10.55778694152832,37.503052789609086
85517_3,simple greedy,True,2,4.8919291496276855,0.0
144924_3,simple greedy,True,7,16.034213066101074,45.243832269518364
102975_3,simple greedy,True,3,6.747998952865601,15.243832269518377
115839_2,simple greedy,True,5,11.375584363937378,35.14383226951838
63926_3,simple greedy,True,7,16.778246879577637,50.9953321561434
155825_1,simple greedy,True,12,27.48674201965332,98.51292873674876
89053_3,simple greedy,True,8,17.41344118118286,46.70236006709369
149923_2,simple greedy,True,15,34.180041790008545,209.74528664
150165_1,simple greedy,True,6,13.21769905090332,40.0
25246_2,simple greedy,True,11,25.053014755249023,119.41038542030196
107227_2,simple greedy,True,13,30.600780963897705,114.2029253227342
134356_3,simple greedy,True,4,9.040827989578247,31.56747458999999
148450_1,simple greedy,True,10,21.742318868637085,109.12188481600202
90094_3,simple greedy,True,2,4.559809446334839,20.522491529999996
97108_2,simple greedy,True,4,9.082983493804932,31.044983059999993
102528_3,simple greedy,True,4,8.650871992111206,36.55201465442075
112557_2,simple greedy,True,4,9.144017457962036,55.267803159999985
164060_2,simple greedy,True,3,6.289185047149658,30.0
147486_1,simple greedy,True,4,8.436475992202759,34.66121857179264
11287_1,simple greedy,True,8,17.073524475097656,66.2639883385551
154132_2,simple greedy,True,1,2.292867660522461,10.0
169152_2,simple greedy,True,5,11.962011098861694,50.532491529999994
110349_2,simple greedy,True,1,2.4494497776031494,0.0
135250_2,simple greedy,True,9,20.102529048919678,132.85396284
151422_2,simple greedy,True,4,9.142567157745361,57.88368331999999
146646_3,simple greedy,True,14,33.32395553588867,151.8579999967252
164037_3,simple greedy,True,10,22.23854160308838,74.77544759160978
167121_3,simple greedy,True,5,11.985960483551025,43.87848994335002
49847_3,simple greedy,True,4,10.01091742515564,20.009999999999998
52253_2,simple greedy,True,17,39.65398025512695,208.6218241196961
133108_3,simple greedy,True,9,20.66476821899414,101.2886782800206
157568_3,simple greedy,True,15,33.3827965259552,139.0225834527539
89053_1,simple greedy,True,7,15.299216985702515,36.70236006709372
121591_1,simple greedy,True,10,22.511839389801025,95.24269618378592
